scope,itemId,totalMcq,correctLongestCount,correctLongestPct,correctIndex,correctWordLength,longestDistractorWordLength,correctCharLength,longestDistractorCharLength,severity,result,notes,lessonId,sourceId
"item","cmpds9vvd005jes453b6w2xcy:masteryCheck:1","1","1","1","0","5","6","43","42","INFO","PASS","Correct choice length is within threshold.","cmpds9vvd005jes453b6w2xcy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"batch","batch","6","5","0.8333","","","","","","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest in 83% of MCQs.","cmpds9vvd005jes453b6w2xcy","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsfj5z0064es45riauv7ez:guidedPractice:1","1","1","1","0","13","10","70","61","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 3 words and 15% chars.","cmpdsfj5z0064es45riauv7ez","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsfj5z0064es45riauv7ez:independentPractice:1","1","0","0","2","8","13","64","74","INFO","PASS","Correct choice length is within threshold.","cmpdsfj5z0064es45riauv7ez","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsfj5z0064es45riauv7ez:exitTicket:1","1","0","0","3","8","9","63","69","INFO","PASS","Correct choice length is within threshold.","cmpdsfj5z0064es45riauv7ez","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsfj5z0064es45riauv7ez:masteryCheck:1","1","0","0","2","9","9","64","66","INFO","PASS","Correct choice length is within threshold.","cmpdsfj5z0064es45riauv7ez","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"batch","batch","4","1","0.25","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdsfj5z0064es45riauv7ez","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsm05h006les45dbx0miny:guidedPractice:1","1","0","0","0","1","8","10","59","INFO","PASS","Correct choice length is within threshold.","cmpdsm05h006les45dbx0miny","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsm05h006les45dbx0miny:independentPractice:1","1","0","0","0","1","7","8","57","INFO","PASS","Correct choice length is within threshold.","cmpdsm05h006les45dbx0miny","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsm05h006les45dbx0miny:exitTicket:1","1","0","0","1","1","7","8","51","INFO","PASS","Correct choice length is within threshold.","cmpdsm05h006les45dbx0miny","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsm05h006les45dbx0miny:masteryCheck:1","1","0","0","0","1","7","8","56","INFO","PASS","Correct choice length is within threshold.","cmpdsm05h006les45dbx0miny","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"batch","batch","4","0","0","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdsm05h006les45dbx0miny","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsl5ti006des459upxtlim:guidedPractice:1","1","0","0","1","3","7","16","63","INFO","PASS","Correct choice length is within threshold.","cmpdsl5ti006des459upxtlim","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsl5ti006des459upxtlim:guidedPractice:2","1","0","0","2","3","7","20","60","INFO","PASS","Correct choice length is within threshold.","cmpdsl5ti006des459upxtlim","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsl5ti006des459upxtlim:independentPractice:1","1","0","0","1","3","7","16","59","INFO","PASS","Correct choice length is within threshold.","cmpdsl5ti006des459upxtlim","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsl5ti006des459upxtlim:independentPractice:2","1","0","0","2","3","7","20","51","INFO","PASS","Correct choice length is within threshold.","cmpdsl5ti006des459upxtlim","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsl5ti006des459upxtlim:exitTicket:1","1","0","0","1","3","8","16","60","INFO","PASS","Correct choice length is within threshold.","cmpdsl5ti006des459upxtlim","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsl5ti006des459upxtlim:masteryCheck:1","1","0","0","1","3","7","16","60","INFO","PASS","Correct choice length is within threshold.","cmpdsl5ti006des459upxtlim","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsl5ti006des459upxtlim:masteryCheck:2","1","0","0","2","3","8","20","56","INFO","PASS","Correct choice length is within threshold.","cmpdsl5ti006des459upxtlim","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"batch","batch","7","0","0","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdsl5ti006des459upxtlim","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsqtg0006yes45f93a94ql:independentPractice:4","1","1","1","0","9","7","54","42","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 2 words and 29% chars.","cmpdsqtg0006yes45f93a94ql","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsqtg0006yes45f93a94ql:exitTicket:2","1","1","1","1","8","7","55","44","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 1 words and 25% chars.","cmpdsqtg0006yes45f93a94ql","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"batch","batch","2","2","1","","","","","","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest in 100% of MCQs.","cmpdsqtg0006yes45f93a94ql","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsr0gj0076es45ogfn7m4a:guidedPractice:1","1","0","0","2","2","3","14","19","INFO","PASS","Correct choice length is within threshold.","cmpdsr0gj0076es45ogfn7m4a","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsr0gj0076es45ogfn7m4a:independentPractice:1","1","1","1","1","3","2","20","14","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 1 words and 43% chars.","cmpdsr0gj0076es45ogfn7m4a","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsr0gj0076es45ogfn7m4a:independentPractice:4","1","0","0","2","2","3","14","19","INFO","PASS","Correct choice length is within threshold.","cmpdsr0gj0076es45ogfn7m4a","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsr0gj0076es45ogfn7m4a:masteryCheck:1","1","0","0","0","2","3","10","19","INFO","PASS","Correct choice length is within threshold.","cmpdsr0gj0076es45ogfn7m4a","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"batch","batch","4","1","0.25","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdsr0gj0076es45ogfn7m4a","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsxgll007mes45pd6col7t:guidedPractice:1","1","0","0","3","12","13","74","80","INFO","PASS","Correct choice length is within threshold.","cmpdsxgll007mes45pd6col7t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsxgll007mes45pd6col7t:independentPractice:1","1","1","1","0","11","10","76","76","WARNING","PASS","PSSA_MCQ_CORRECT_IS_LONGEST warning: correct choice is single longest by 1 word.","cmpdsxgll007mes45pd6col7t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsxgll007mes45pd6col7t:independentPractice:4","1","0","0","1","6","7","50","50","INFO","PASS","Correct choice length is within threshold.","cmpdsxgll007mes45pd6col7t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsxgll007mes45pd6col7t:exitTicket:1","1","1","1","0","14","11","87","68","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 3 words and 28% chars.","cmpdsxgll007mes45pd6col7t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsxgll007mes45pd6col7t:masteryCheck:1","1","0","0","2","8","9","55","56","INFO","PASS","Correct choice length is within threshold.","cmpdsxgll007mes45pd6col7t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"batch","batch","5","2","0.4","","","","","","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest in 40% of MCQs.","cmpdsxgll007mes45pd6col7t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsvcwm007ees456x3aqfcu:guidedPractice:1","1","1","1","0","12","12","82","64","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 0 words and 28% chars.","cmpdsvcwm007ees456x3aqfcu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsvcwm007ees456x3aqfcu:guidedPractice:3","1","1","1","0","8","8","60","52","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 0 words and 15% chars.","cmpdsvcwm007ees456x3aqfcu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsvcwm007ees456x3aqfcu:independentPractice:2","1","1","1","1","6","5","46","39","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 1 words and 18% chars.","cmpdsvcwm007ees456x3aqfcu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsvcwm007ees456x3aqfcu:independentPractice:4","1","0","0","0","10","10","62","62","INFO","PASS","Correct choice length is within threshold.","cmpdsvcwm007ees456x3aqfcu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsvcwm007ees456x3aqfcu:exitTicket:1","1","0","0","0","7","8","47","54","INFO","PASS","Correct choice length is within threshold.","cmpdsvcwm007ees456x3aqfcu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdsvcwm007ees456x3aqfcu:masteryCheck:1","1","0","0","0","7","10","61","65","INFO","PASS","Correct choice length is within threshold.","cmpdsvcwm007ees456x3aqfcu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"batch","batch","6","3","0.5","","","","","","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest in 50% of MCQs.","cmpdsvcwm007ees456x3aqfcu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt33r40086es45i2hx9gz5:guidedPractice:1","1","0","0","0","6","6","36","43","INFO","PASS","Correct choice length is within threshold.","cmpdt33r40086es45i2hx9gz5","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt33r40086es45i2hx9gz5:independentPractice:1","1","0","0","0","4","5","25","34","INFO","PASS","Correct choice length is within threshold.","cmpdt33r40086es45i2hx9gz5","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"batch","batch","2","0","0","","","","","","INFO","PASS","Batch correct-longest rate within threshold.","cmpdt33r40086es45i2hx9gz5","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt9btz008ges45o0h9shfu:guidedPractice:3","1","0","0","2","6","8","51","57","INFO","PASS","Correct choice length is within threshold.","cmpdt9btz008ges45o0h9shfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt9btz008ges45o0h9shfu:independentPractice:3","1","0","0","1","6","8","52","52","INFO","PASS","Correct choice length is within threshold.","cmpdt9btz008ges45o0h9shfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt9btz008ges45o0h9shfu:independentPractice:4","1","1","1","1","10","9","65","58","WARNING","PASS","PSSA_MCQ_CORRECT_IS_LONGEST warning: correct choice is single longest by 1 word.","cmpdt9btz008ges45o0h9shfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt9btz008ges45o0h9shfu:exitTicket:2","1","0","0","1","7","9","54","58","INFO","PASS","Correct choice length is within threshold.","cmpdt9btz008ges45o0h9shfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt9btz008ges45o0h9shfu:masteryCheck:3","1","1","1","1","10","9","65","58","WARNING","PASS","PSSA_MCQ_CORRECT_IS_LONGEST warning: correct choice is single longest by 1 word.","cmpdt9btz008ges45o0h9shfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"batch","batch","5","2","0.4","","","","","","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest in 40% of MCQs.","cmpdt9btz008ges45o0h9shfu","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt9xt5008oes45lld5j8ib:guidedPractice:2","1","1","1","0","7","6","38","37","WARNING","PASS","PSSA_MCQ_CORRECT_IS_LONGEST warning: correct choice is single longest by 1 word.","cmpdt9xt5008oes45lld5j8ib","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt9xt5008oes45lld5j8ib:independentPractice:2","1","1","1","0","6","5","36","31","BLOCKER","FAIL","PSSA_MCQ_CORRECT_IS_LONGEST: correct choice is longest by 1 words and 16% chars.","cmpdt9xt5008oes45lld5j8ib","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt9xt5008oes45lld5j8ib:independentPractice:3","1","0","0","0","8","8","40","48","INFO","PASS","Correct choice length is within threshold.","cmpdt9xt5008oes45lld5j8ib","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt9xt5008oes45lld5j8ib:independentPractice:4","1","0","0","2","6","7","35","44","INFO","PASS","Correct choice length is within threshold.","cmpdt9xt5008oes45lld5j8ib","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt9xt5008oes45lld5j8ib:exitTicket:2","1","1","1","0","5","5","40","36","INFO","PASS","Correct choice length is within threshold.","cmpdt9xt5008oes45lld5j8ib","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
"item","cmpdt9xt5008oes45lld5j8ib:masteryCheck:1","1","0","0","1","6","6","30","40","INFO","PASS","Correct choice length is within threshold.","cmpdt9xt5008oes45lld5j8ib","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_2026-05-30"
