entityType,entityId,source,requiredFields,presentFields,missingFields,completenessPercent
diagnostic_item,cmp7kxbgx000xnu4u61404ntw,database,7,7,,100
diagnostic_item,cmp7kxbgx000ynu4uluk1ojn5,database,7,7,,100
diagnostic_item,cmp7kxbgy000znu4urgvvz2np,database,7,7,,100
diagnostic_item,cmp7kxbgy0010nu4ue8dav9pb,database,7,7,,100
diagnostic_item,cmp7kxbgy0011nu4uddhqwcz4,database,7,7,,100
diagnostic_item,cmp7kxbgy0012nu4ucavrx27w,database,7,7,,100
diagnostic_item,cmp7kxbgy0013nu4u5zf2aqu6,database,7,7,,100
diagnostic_item,cmp7kxbgy0014nu4u1op5xbf2,database,7,7,,100
diagnostic_item,cmp7kxbgy0015nu4uxvsqeg4q,database,7,7,,100
diagnostic_item,cmp7kxbgy0016nu4usr6ufquo,database,7,7,,100
diagnostic_item,cmp7kxbgy0017nu4u4mwagxhs,database,7,7,,100
diagnostic_item,cmp7kxbgy0018nu4u725oc1w1,database,7,7,,100
diagnostic_item,cmp7kxbgy0019nu4uqwk386pw,database,7,7,,100
diagnostic_item,cmp7kxbgy001anu4uahfp6rcm,database,7,7,,100
diagnostic_item,cmp7kxbgy001bnu4u9jqc9hof,database,7,7,,100
diagnostic_item,cmp7kxbgy001cnu4u5hgsdi4k,database,7,7,,100
diagnostic_item,cmp7kxbgz001dnu4ury4siukm,database,7,7,,100
diagnostic_item,cmp7kxbgz001enu4uwuzxfm0i,database,7,7,,100
diagnostic_item,cmp7kxbgz001fnu4u3817dfse,database,7,7,,100
diagnostic_item,cmp7kxbgz001gnu4ulj4ep1u6,database,7,7,,100
diagnostic_item,cmp7kxbgz001hnu4us0rpjxi2,database,7,7,,100
diagnostic_item,cmp7kxbgz001inu4uaedxme5r,database,7,7,,100
diagnostic_item,cmp7kxbgz001jnu4unsg7vx5j,database,7,7,,100
diagnostic_item,cmp7kxbgz001knu4u0f0nmd7q,database,7,7,,100
diagnostic_item,cmp7kxbgz001lnu4ui2ka0jct,database,7,7,,100
diagnostic_item,cmp7kxbgz001mnu4uf294nkfi,database,7,7,,100
diagnostic_item,cmp7kxbw7001snu4un7mg3vya,database,7,7,,100
diagnostic_item,cmp7kxbw7001tnu4u4wyqthq5,database,7,7,,100
diagnostic_item,cmp7kxbw7001unu4u4x6urna3,database,7,7,,100
diagnostic_item,cmp7kxbw7001vnu4uscsj57wk,database,7,7,,100
diagnostic_item,cmp7kxbw7001wnu4uqt740eo2,database,7,7,,100
diagnostic_item,cmp7kxbw7001xnu4uiscnkxch,database,7,7,,100
diagnostic_item,cmp7kxbw7001ynu4uh7ac4gw4,database,7,7,,100
diagnostic_item,cmp7kxbw7001znu4u17mg3713,database,7,7,,100
diagnostic_item,cmp7kxbw70020nu4uphmqeoir,database,7,7,,100
diagnostic_item,cmp7kxbw70021nu4unh0c1tv9,database,7,7,,100
diagnostic_item,cmp7kxbw70022nu4uiv69zhbr,database,7,7,,100
diagnostic_item,cmp7kxbw80023nu4u7e14vdc0,database,7,7,,100
diagnostic_item,cmp7kxbw80024nu4ud4bzfq8q,database,7,7,,100
diagnostic_item,cmp7kxbw80025nu4upd4q2uk9,database,7,7,,100
diagnostic_item,cmp7kxbw80026nu4u65xu1lj5,database,7,7,,100
diagnostic_item,cmp7kxbw80027nu4urbgnrhzh,database,7,7,,100
diagnostic_item,cmp7kxbw80028nu4ukkdii9t0,database,7,7,,100
diagnostic_item,cmp7kxbw80029nu4u6nmsfx1c,database,7,7,,100
diagnostic_item,cmp7kxbw8002anu4umcckyyr0,database,7,7,,100
diagnostic_item,cmp7kxbw8002bnu4ulbao5n6a,database,7,7,,100
diagnostic_item,cmp7kxbw8002cnu4uxla876s5,database,7,7,,100
diagnostic_item,cmp7kxbw8002dnu4u6yp0a1kp,database,7,7,,100
diagnostic_item,cmp7kxbw8002enu4urcom3bog,database,7,7,,100
diagnostic_item,cmp7kxbw8002fnu4uxggddmhl,database,7,7,,100
diagnostic_item,cmp7kxbw8002gnu4ua7xc9f20,database,7,7,,100
diagnostic_item,cmp7kxbw8002hnu4ux61tffpc,database,7,7,,100
diagnostic_item,cmp7kxbw8002inu4ubb0c21jb,database,7,7,,100
diagnostic_item,cmp7kxbw8002jnu4ubihj4in8,database,7,7,,100
diagnostic_item,cmp7kxbw9002knu4ur63cwlcx,database,7,7,,100
diagnostic_item,cmp7kxbw9002lnu4urr8n3ppt,database,7,7,,100
diagnostic_item,cmp7kxbw9002mnu4uu72nvpkf,database,7,7,,100
diagnostic_item,cmp7kxbw9002nnu4umh64xwmy,database,7,7,,100
diagnostic_item,cmp7kxbw9002onu4uo7wfwqp3,database,7,7,,100
diagnostic_item,cmp7kxbw9002pnu4uxdvgpdau,database,7,7,,100
diagnostic_item,cmp7kxbw9002qnu4ujjkgn1wr,database,7,7,,100
diagnostic_item,cmp7kxbw9002rnu4ulvaaspe0,database,7,7,,100
diagnostic_item,cmp7kxbw9002snu4usrxjo1sj,database,7,7,,100
diagnostic_item,cmp7kxbw9002tnu4u0bflztfu,database,7,7,,100
diagnostic_item,cmp7kxbwa002unu4ufsgjx4uv,database,7,7,,100
diagnostic_item,cmp7kxbwa002vnu4uaqqkolyb,database,7,7,,100
diagnostic_item,cmp7kxbwa002wnu4u5qsxq2ab,database,7,7,,100
diagnostic_item,cmp7kxbwa002xnu4uwlt66nd4,database,7,7,,100
diagnostic_item,cmp7kxbwa002ynu4uqvs3bxjy,database,7,7,,100
diagnostic_item,cmp7kxbwa002znu4un2w6xcy7,database,7,7,,100
diagnostic_item,cmp7kxbwa0030nu4uqv30yx51,database,7,7,,100
diagnostic_item,cmp7kxbwa0031nu4u1ugya87b,database,7,7,,100
diagnostic_item,cmp7kxbwa0032nu4ue272qydd,database,7,7,,100
diagnostic_item,cmp7kxbwa0033nu4u160lvwgv,database,7,7,,100
diagnostic_item,cmp7kxbwa0034nu4udh405t1v,database,7,7,,100
diagnostic_item,cmp7kxbwa0035nu4ulwqx8cb3,database,7,7,,100
diagnostic_item,cmp7kxbwa0036nu4ulkauwi2n,database,7,7,,100
diagnostic_item,cmp7kxbwa0037nu4ur0irj57l,database,7,7,,100
diagnostic_item,cmp7kxbwa0038nu4u40s5h17f,database,7,7,,100
diagnostic_item,cmp7kxbwa0039nu4u1179xqij,database,7,7,,100
lesson,cmpdfkjg10007evu9n99td6m5,database.learningLesson,6,6,,100
lesson,cmpdfllov000fevu97xukjt9t,database.learningLesson,6,6,,100
lesson,cmpdfmzxq000sevu9v6rfh6gf,database.learningLesson,6,6,,100
lesson,cmpdfprp00015evu9t95bnlth,database.learningLesson,6,6,,100
lesson,cmpdfpwdp001devu9m22ak7yq,database.learningLesson,6,6,,100
lesson,cmpdfsse80023evu9p3ru6hyw,database.learningLesson,6,6,,100
lesson,cmpdfsjgm001vevu9ftccbyhm,database.learningLesson,6,6,,100
lesson,cmpdfvzjb002gevu9myf1nvdt,database.learningLesson,6,6,,100
lesson,cmpdfxnn7002tevu993vrd9h7,database.learningLesson,6,6,,100
lesson,cmpdg13nn0036evu9quxzpq9a,database.learningLesson,6,6,,100
lesson,cmpdg1f67003eevu9q8cyr7oa,database.learningLesson,6,6,,100
lesson,cmpdg5iim003wevu9kuk3b0bf,database.learningLesson,6,6,,100
lesson,cmpdg77dl0048evu9yx51bo8o,database.learningLesson,6,6,,100
lesson,cmpdg94wd004levu9htte4cct,database.learningLesson,6,6,,100
lesson,cmpdgccj1004yevu9ezvs5f22,database.learningLesson,6,6,,100
lesson,cmpdge47w005bevu9y1vtuc9k,database.learningLesson,6,6,,100
lesson,cmpdggth4005oevu9zrifadqq,database.learningLesson,6,6,,100
lesson,cmpdgj3z00061evu9osxvuo1u,database.learningLesson,6,6,,100
lesson,cmpdgkud3006eevu9jb8e6dht,database.learningLesson,6,6,,100
lesson,cmpdgm4f3006mevu91x36jxg8,database.learningLesson,6,6,,100
lesson,cmpdgpv0n006zevu9ueolu61j,database.learningLesson,6,6,,100
lesson,cmpdqz49f000aes458ungmt69,database.learningLesson,6,6,,100
lesson,cmpdgspjc007devu9e4f0jqfu,database.learningLesson,6,6,,100
lesson,cmpdgte5s007levu96qndx56t,database.learningLesson,6,6,,100
lesson,cmpdgvi9g0082evu9jlk35wzb,database.learningLesson,6,6,,100
lesson,cmpdgvnv5008aevu90h6ug77j,database.learningLesson,6,6,,100
lesson,cmpdgyudg008nevu9q18muwup,database.learningLesson,6,6,,100
lesson,cmpdgyw0h008vevu9kb541y7f,database.learningLesson,6,6,,100
lesson,cmpdh2xsi0098evu9zawl135n,database.learningLesson,6,6,,100
lesson,cmpdh3j20009gevu9lc0iynfk,database.learningLesson,6,6,,100
lesson,cmpdh5m7u009qevu9b6sq9ivk,database.learningLesson,6,6,,100
lesson,cmpdh63tp009yevu9abub6l5w,database.learningLesson,6,6,,100
lesson,cmpdha1hu00abevu9csx08m68,database.learningLesson,6,6,,100
lesson,cmpdhas9n00ajevu9teh71x9k,database.learningLesson,6,6,,100
lesson,cmpdhcgsm00awevu9rk3hmgr4,database.learningLesson,6,6,,100
lesson,cmpdhgonw00b9evu9g6u9w9jt,database.learningLesson,6,6,,100
lesson,cmpdhhzd600bjevu9362t3f0f,database.learningLesson,6,6,,100
lesson,cmpdhlfoh00buevu902sxjmck,database.learningLesson,6,6,,100
lesson,cmpdhn7na00c2evu91o7fjgaw,database.learningLesson,6,6,,100
lesson,cmpdhp9cf00cfevu9521zskko,database.learningLesson,6,6,,100
lesson,cmpdhrlfc00cqevu9gdjhv6if,database.learningLesson,6,6,,100
lesson,cmpdht2ut00cyevu96difvrzn,database.learningLesson,6,6,,100
lesson,cmpdhvyp400d8evu9dt50rod2,database.learningLesson,6,6,,100
lesson,cmpdhwrjk00dievu9tdtn7as2,database.learningLesson,6,6,,100
lesson,cmpdi049g00e0evu9i4lhqmdd,database.learningLesson,6,6,,100
lesson,cmpdhzp7s00dsevu91d5ngbrd,database.learningLesson,6,6,,100
lesson,cmpdi436p00edevu9qj8qbl4v,database.learningLesson,6,6,,100
lesson,cmpdi5a0y00elevu98ni5vpa6,database.learningLesson,6,6,,100
lesson,cmpdi8kps00etevu9e5xap1kx,database.learningLesson,6,6,,100
lesson,cmpdibiyu00f1evu9w0ber6ec,database.learningLesson,6,6,,100
lesson,cmpdid0ed00fdevu9ztkt8ejr,database.learningLesson,6,6,,100
lesson,cmpdie6nd00fqevu9h7ooi2ft,database.learningLesson,6,6,,100
lesson,cmpdii6m500g2evu9v5z7faq3,database.learningLesson,6,6,,100
lesson,cmpdijwpx00gaevu9kg2tawq6,database.learningLesson,6,6,,100
lesson,cmpdillv200gkevu9hbeud3qu,database.learningLesson,6,6,,100
lesson,cmpdio2v800h0evu9lu9ndp41,database.learningLesson,6,6,,100
lesson,cmpdio0lr00gsevu959kopr04,database.learningLesson,6,6,,100
lesson,cmpdiqi2w00hcevu9yw697jp4,database.learningLesson,6,6,,100
lesson,cmpdiqj9200hkevu9wac0r2fv,database.learningLesson,6,6,,100
lesson,cmpdiswsi00hwevu91ig9arf8,database.learningLesson,6,6,,100
lesson,cmpditszl00i4evu9n5fh3bke,database.learningLesson,6,6,,100
lesson,cmpdix3ca00ieevu93foszdc7,database.learningLesson,6,6,,100
lesson,cmpdixewz00imevu9suq29iqw,database.learningLesson,6,6,,100
lesson,cmpdj01xo00iuevu9izx8k7y1,database.learningLesson,6,6,,100
lesson,cmpdj1ix500j7evu9zr5yunga,database.learningLesson,6,6,,100
lesson,cmpdj50cw00jievu9ntghh2es,database.learningLesson,6,6,,100
lesson,cmpdj5q6m00jqevu9qdtztwdw,database.learningLesson,6,6,,100
lesson,cmpdja62n00kcevu95i3mk73e,database.learningLesson,6,6,,100
lesson,cmpdj9vr600k4evu9dq98qlfl,database.learningLesson,6,6,,100
lesson,cmpdjhkxi00l2evu94t0y8mor,database.learningLesson,6,6,,100
lesson,cmpdjez5k00kpevu91xq22rwd,database.learningLesson,6,6,,100
lesson,cmpdjk9h000laevu9jego1yoz,database.learningLesson,6,6,,100
lesson,cmpdjkgeo00lievu9ok63uz47,database.learningLesson,6,6,,100
lesson,cmpdjovhx00lvevu9o9spwc6q,database.learningLesson,6,6,,100
lesson,cmpdjp0sg00m3evu9tkxbxwug,database.learningLesson,6,6,,100
lesson,cmpdjtbbo00mlevu9enr8byga,database.learningLesson,6,6,,100
lesson,cmpdjtj3o00mtevu9o263edmr,database.learningLesson,6,6,,100
lesson,cmpdjy2zi00naevu9av8fdpd2,database.learningLesson,6,6,,100
lesson,cmpdjyhek00nievu9j1rvl9io,database.learningLesson,6,6,,100
lesson,cmpdk17vx00nwevu9n6g3b65k,database.learningLesson,6,6,,100
lesson,cmpdqxir80002es45p4gcsqlk,database.learningLesson,6,6,,100
lesson,cmpdk5iju00ojevu943zwy1tm,database.learningLesson,6,6,,100
lesson,cmpdk4zzo00obevu91zcquruk,database.learningLesson,6,6,,100
lesson,cmpdk7k7200owevu9jarxr5tf,database.learningLesson,6,6,,100
lesson,cmpdk8jln00p4evu99v8crx18,database.learningLesson,6,6,,100
lesson,cmpdkbsrq00pcevu9o175yfc5,database.learningLesson,6,6,,100
lesson,cmpdke88v00pkevu9ajqwyh1q,database.learningLesson,6,6,,100
lesson,cmpdkffqp00pxevu9f0mucil1,database.learningLesson,6,6,,100
lesson,cmpdkhiww00qaevu93zt0u0s8,database.learningLesson,6,6,,100
lesson,cmpdki7du00qievu9wx2fzhsr,database.learningLesson,6,6,,100
lesson,cmpdkmxrk00r3evu9iafs2oto,database.learningLesson,6,6,,100
lesson,cmpdklgau00qvevu9onhou89r,database.learningLesson,6,6,,100
lesson,cmpdkpqwp00rgevu9x5qf3daw,database.learningLesson,6,6,,100
lesson,cmpdkq71z00roevu90islneyp,database.learningLesson,6,6,,100
lesson,cmonnkicy0001arooxm1rwpnf,database.learningLesson,6,6,,100
lesson,cmpdkug6d00s6evu96gaij95v,database.learningLesson,6,6,,100
lesson,cmpdkvdwd00seevu9uhnbiq9v,database.learningLesson,6,6,,100
lesson,cmpdkyfnl00spevu98inu218g,database.learningLesson,6,6,,100
lesson,cmpdkztnq00t2evu911zhtoy9,database.learningLesson,6,6,,100
lesson,cmpdl2lpd00tcevu9k8pq4w4i,database.learningLesson,6,6,,100
lesson,cmpdl4tel00tlevu9cl8zx5pw,database.learningLesson,6,6,,100
lesson,cmpdl7ca100tyevu935r71png,database.learningLesson,6,6,,100
lesson,cmpdl8ydo00u6evu9etp7qt32,database.learningLesson,6,6,,100
lesson,cmpdlbjuf00ujevu9v3rwynp1,database.learningLesson,6,6,,100
lesson,cmpdldlmy00usevu9olw2a5s9,database.learningLesson,6,6,,100
lesson,cmpdlho4i00v2evu9xsy6kkqv,database.learningLesson,6,6,,100
lesson,cmpdlkb9w00vcevu95d033ehp,database.learningLesson,6,6,,100
lesson,cmpdlpsjw00vlevu9e9fvdv3y,database.learningLesson,6,6,,100
lesson,cmpdlq62v00vtevu9szk9s8yr,database.learningLesson,6,6,,100
lesson,cmpdlulcl00wdevu9b1iewyb7,database.learningLesson,6,6,,100
lesson,cmpdlsfwi00w4evu9g1q6o1a2,database.learningLesson,6,6,,100
lesson,cmpdlxlnf00wpevu9g67bl85d,database.learningLesson,6,6,,100
lesson,cmpdlz5ik00wxevu9l87lwmwy,database.learningLesson,6,6,,100
lesson,cmpdm0xwm00x5evu9wld8xp8n,database.learningLesson,6,6,,100
lesson,cmpdm229u00xdevu9u7dmxptz,database.learningLesson,6,6,,100
lesson,cmpdm34am00xlevu9wg4syc6i,database.learningLesson,6,6,,100
lesson,cmpdm5xsa00xtevu9tno0pj6v,database.learningLesson,6,6,,100
lesson,cmpdm7hfs00y1evu98f3efqpo,database.learningLesson,6,6,,100
lesson,cmpdm9r6u00y9evu91a1pnqzz,database.learningLesson,6,6,,100
lesson,cmpdmaj1f00yievu9ui4dxure,database.learningLesson,6,6,,100
lesson,cmp39etqn006unrdzu07f32jz,database.learningLesson,6,6,,100
lesson,cmp39pu36006s11zemific5ic,database.learningLesson,6,6,,100
lesson,cmp3dz486002o111beui23cwb,database.learningLesson,6,6,,100
lesson,cmp5ns6op0079149wc8n858lh,database.learningLesson,6,6,,100
lesson,cmp2uknnn009dg530ymnqdkjx,database.learningLesson,6,6,,100
lesson,cmp36npvr00533hihss7lyjo6,database.learningLesson,6,6,,100
lesson,cmp39pu57007311zerijjemi9,database.learningLesson,6,6,,100
lesson,cmp3dz49k002z111bl60wju1u,database.learningLesson,6,6,,100
lesson,cmp61fsuu006vr85qpftc80kw,database.learningLesson,6,6,,100
lesson,cmp6423b20055m5s7bzml7ods,database.learningLesson,6,6,,100
lesson,cmp30i9fc008krzygi7fekjjv,database.learningLesson,6,6,,100
lesson,cmp39etrx0075nrdzwobmqoo6,database.learningLesson,6,6,,100
lesson,cmp6423cc005jm5s7769nual7,database.learningLesson,6,6,,100
lesson,cmp5ns6mz006v149wdbdgg205,database.learningLesson,6,6,,100
lesson,cmp61fswg0079r85qwrlgp81k,database.learningLesson,6,6,,100
lesson,cmp30i9gg008vrzygajx5iyyk,database.learningLesson,6,6,,100
lesson,cmp36npxb005e3hihf9d6iqlj,database.learningLesson,6,6,,100
lesson,cmp2ukmiy008kg530gnrdqi2t,database.learningLesson,6,6,,100
lesson,cmp2ukn850090g530f4qx8t6q,database.learningLesson,6,6,,100
lesson,cmpdmdumb00yzevu9rvm0arnd,database.learningLesson,6,6,,100
lesson,cmp30i9cu0089rzygsw3be1yi,database.learningLesson,6,6,,100
lesson,cmp36nps8004s3hihy11uzloa,database.learningLesson,6,6,,100
lesson,cmp39etni006jnrdzt0k16mn8,database.learningLesson,6,6,,100
lesson,cmp39pu1h006h11ze2ttj8m3j,database.learningLesson,6,6,,100
lesson,cmp3dz45w002d111b5n38gael,database.learningLesson,6,6,,100
lesson,cmp5ns6k0006h149ws4wdk3kc,database.learningLesson,6,6,,100
lesson,cmp61fssi006hr85qsg8vnb99,database.learningLesson,6,6,,100
lesson,cmp64236x004rm5s7z9rc07jq,database.learningLesson,6,6,,100
lesson,cmpdmeaxw00z7evu9n5yzuzdh,database.learningLesson,6,6,,100
lesson,cmpdmlad400ztevu941rhy9hz,database.learningLesson,6,6,,100
lesson,cmpdmhj0500zgevu9bu6ocm3k,database.learningLesson,6,6,,100
lesson,cmpdmlk6r0101evu9x7yib8oo,database.learningLesson,6,6,,100
lesson,cmpdmq10y010hevu9spinmfoh,database.learningLesson,6,6,,100
lesson,cmpdmqdnz010pevu94j9g8iu1,database.learningLesson,6,6,,100
lesson,cmpdmtkel010xevu9h5hnqy7c,database.learningLesson,6,6,,100
lesson,cmpdmurek0118evu9j5ct4z2y,database.learningLesson,6,6,,100
lesson,cmpdmxkrt011gevu9lgkrwzj8,database.learningLesson,6,6,,100
lesson,cmpdmyk49011sevu9shm2qp3s,database.learningLesson,6,6,,100
lesson,cmpdn2k4r0120evu9e0u3rx6y,database.learningLesson,6,6,,100
lesson,cmpdn2wdv0128evu985jqquxc,database.learningLesson,6,6,,100
lesson,cmpdn756z012oevu91hvv2l0h,database.learningLesson,6,6,,100
lesson,cmpdn6y8o012gevu928lq7woo,database.learningLesson,6,6,,100
lesson,cmpdr5mjm000ies455h6l2m6y,database.learningLesson,6,6,,100
lesson,cmpdnawxp0132evu9421t2kdi,database.learningLesson,6,6,,100
lesson,cmpdr7uap000ves45o6w35qba,database.learningLesson,6,6,,100
lesson,cmpdnfohx013cevu9qi18uk0t,database.learningLesson,6,6,,100
lesson,cmpdnfrkl013kevu9alffqe61,database.learningLesson,6,6,,100
lesson,cmpdraxs00018es456aypnpx3,database.learningLesson,6,6,,100
lesson,cmpdrcx02001les451zrqsm0o,database.learningLesson,6,6,,100
lesson,cmpdrg64e001yes45nah75zki,database.learningLesson,6,6,,100
lesson,cmpdrgnnq0026es45b2sfw0z9,database.learningLesson,6,6,,100
lesson,cmpdnmgiv013tevu9984wxcmm,database.learningLesson,6,6,,100
lesson,cmpdrisev002ges453t4k53n8,database.learningLesson,6,6,,100
lesson,cmpdrm51w002tes45uqe05i0h,database.learningLesson,6,6,,100
lesson,cmpdrmsl00031es45m2wz2v99,database.learningLesson,6,6,,100
lesson,cmpdrolvr0039es45s7sey9xw,database.learningLesson,6,6,,100
lesson,cmpdrqfxf003hes45dl70s9qu,database.learningLesson,6,6,,100
lesson,cmpdrt2ns003pes45axpwxi5b,database.learningLesson,6,6,,100
lesson,cmpdrxi4u004des45g4827yja,database.learningLesson,6,6,,100
lesson,cmpdrvfe40040es450k8999m4,database.learningLesson,6,6,,100
lesson,cmpds1rq1004qes458ueo06yl,database.learningLesson,6,6,,100
lesson,cmpds2q7q004yes458pm7m1ob,database.learningLesson,6,6,,100
lesson,cmpds8ny0005bes45uzecfgra,database.learningLesson,6,6,,100
lesson,cmpds9vvd005jes453b6w2xcy,database.learningLesson,6,6,,100
lesson,cmpdsezgq005wes45e60xpxwf,database.learningLesson,6,6,,100
lesson,cmpdsfj5z0064es45riauv7ez,database.learningLesson,6,6,,100
lesson,cmpdsm05h006les45dbx0miny,database.learningLesson,6,6,,100
lesson,cmpdsl5ti006des459upxtlim,database.learningLesson,6,6,,100
lesson,cmpdsqtg0006yes45f93a94ql,database.learningLesson,6,6,,100
lesson,cmpdsr0gj0076es45ogfn7m4a,database.learningLesson,6,6,,100
lesson,cmpdsxgll007mes45pd6col7t,database.learningLesson,6,6,,100
lesson,cmpdsvcwm007ees456x3aqfcu,database.learningLesson,6,6,,100
lesson,cmpdt2374007yes45do5jjccj,database.learningLesson,6,6,,100
lesson,cmpdt33r40086es45i2hx9gz5,database.learningLesson,6,6,,100
lesson,cmpdt9btz008ges45o0h9shfu,database.learningLesson,6,6,,100
lesson,cmpdt9xt5008oes45lld5j8ib,database.learningLesson,6,6,,100
lesson,cmpdtgt4j009ces45flvdiw7p,database.learningLesson,6,6,,100
lesson,cmpdtfb640094es459thxsnzj,database.learningLesson,6,6,,100
lesson,cmpdtnbsf009nes45u4w4vz7z,database.learningLesson,6,6,,100
lesson,cmpdtpwmz00a0es45czh5rfgk,database.learningLesson,6,6,,100
lesson,cmpdtri4z00a8es450ep4u8gq,database.learningLesson,6,6,,100
lesson,cmpdo4ai10142evu9v0tfvssp,database.learningLesson,6,6,,100
lesson,cmpdtt4hh00ages45qrbhrz0u,database.learningLesson,6,6,,100
lesson,cmpdtw12r00aoes45flc1te0a,database.learningLesson,6,6,,100
lesson,cmpdtxj9t00awes45prcsuusn,database.learningLesson,6,6,,100
lesson,cmpdtyiwy00b4es45hy6zgpak,database.learningLesson,6,6,,100
lesson,cmpdu0yst00bhes45jqiyjonu,database.learningLesson,6,6,,100
lesson,cmpdu4xtv00bues4512yda0la,database.learningLesson,6,6,,100
lesson,cmpdu85qu00c7es45er2w1r62,database.learningLesson,6,6,,100
lesson,cmpdu9nlm00cfes45m3bscx8k,database.learningLesson,6,6,,100
passage,literary,generated,6,6,,100
passage,informational,generated,6,6,,100
passage,paired,generated,6,6,,100
passage,table,generated,6,6,,100
passage,literary,generated,6,6,,100
passage,informational,generated,6,6,,100
passage,paired,generated,6,6,,100
passage,table,generated,6,6,,100
passage,literary,generated,6,6,,100
passage,informational,generated,6,6,,100
passage,paired,generated,6,6,,100
passage,table,generated,6,6,,100
passage,literary,generated,6,6,,100
passage,informational,generated,6,6,,100
passage,paired,generated,6,6,,100
passage,table,generated,6,6,,100
passage,literary,generated,6,6,,100
passage,informational,generated,6,6,,100
passage,paired,generated,6,6,,100
passage,table,generated,6,6,,100
passage,literary,generated,6,6,,100
passage,informational,generated,6,6,,100
passage,paired,generated,6,6,,100
passage,table,generated,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,smoke-placeholder-passage,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
passage,informational,database,6,6,,100
passage,literary,database,6,6,,100
passage,paired,database,6,6,,100
passage,table,database,6,6,,100
